OBJECTID,Lat,Long,Speciality,contract,LicenseNumber,LocationNumber,FacInstanceId,FacilityType,FacilityName,FacilityStatus,LocationAddress,LocationCity,LocationState,LocationZipCode,LocationCounty,MailAddress,MailCity,MailState,MailZipCode,TelephoneNmbr,FaxNmbr,ConfidentialFaxNmbr,RCSRegionUnit,SpecialityCode,ContractCode,FacilityPOC,LicensedBedCount,LicenseExpirationDate,ServiceDisclosure,Has_Reports,Reports_Location,GeocodeScore,GeocodeSource
48,-119.3000901,46.29722957,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",751825,40004430,40923,AF,PIONEER HOME,OP,1805 Birch Ave,Richland,WA,99354,Benton,1805 Birch Ave,Richland,WA,99354,(509) 420-4243,(509) 420-4193,,1C,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","McCune, H Deniece ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751825,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751825,100,PointAddress
49,-119.1845108,46.21620919,"Mental Health, Dementia","Expanded Community Services, Adult Family Home",523900,40005239,36893,AF,ROSIES ADULT FAMILY HOME,OP,611 N Yost St,Kennewick,WA,99336,Benton,611 N Yost St,Kennewick,WA,99336,(509) 734-0851,,(509) 734-1071,1C,"SPMI, SPDE","1080XS-12 , 1080XS-12 ","Covington, Rosemary K. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=523900,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=523900,100,PointAddress
50,-119.1480207,46.17007111,"Mental Health, Dementia",Adult Family Home,752570,40008496,42105,AF,Serenity Cove,OP,4402 S Underwood Ct,Kennewick,WA,99337,Benton,5805 Belmont Dr,Pasco,WA,99301,(509) 396-0497,(509) 585-2073,,1C,"SPMI, SPDE",1080XS-12 ,"Rogers Jr, John A. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752570,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752570,100,PointAddress
51,-119.1481512,46.1697408,"Mental Health, Dementia",Adult Family Home,753104,40009474,44076,AF,Serenity Lodge,OP,2006 W 45TH AVE,KENNEWICK,WA,99337,Benton,5805 Belmont Dr,Pasco,WA,99301,(509) 396-7225,,(509) 396-7250,1C,"SPMI, SPDE",1080XS-12 ,"Vazquez, Berzain C. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753104,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753104,100,PointAddress
52,-119.2889764,46.1932357,"Mental Health, Dementia",Adult Family Home,752829,40010038,42494,AF,Sweet Meadows Adult Family Home,OP,101103 E Sidibe Pr SE,Kennewick,WA,99338,Benton,101103 E Sidibe Pr SE,Kennewick,WA,99338,(509) 420-6659,(509) 582-8375,,1C,"SPMI, SPDE",1080XS-12 ,"Samake, Fatoumata ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752829,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752829,100,PostalExt
53,-119.1859804,46.19893093,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",752426,40009743,41806,AF,THE CARING PLACE OF KENNEWICK,OP,4803 West 10th Ave,Kennewick,WA,99336,Benton,4803 West 10th Ave,Kennewick,WA,99336,(509) 987-1778,,(509) 783-5995,1C,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","MCLAIN, TRYNA ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752426,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752426,100,PointAddress
54,-119.1082294,46.17979864,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",750030,40003149,34885,AF,THE LIGHTHOUSE AFH,OP,607 E 31ST COURT,KENNEWICK,WA,99337,Benton,607 E 31ST COURT,KENNEWICK,WA,99337,(509) 396-5830,(509) 396-5831,,1C,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Tennancour, Deborah L. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750030,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750030,100,PointAddress
55,-119.1666118,46.19597075,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",750362,40008171,38973,AF,THE ROSE COTTAGE,OP,3231 W 13TH AVE,KENNEWICK,WA,99338,Benton,3231 W 13TH AVE,KENNEWICK,WA,99338,(509) 396-0835,(509) 628-0844,,1C,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Richwine, Alma L. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750362,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750362,100,PointAddress
56,-119.127151,46.19378916,Developmental Disabilities,Adult Family Home,751621,40009231,40745,AF,THE SOUND OF LIVING,OP,1615 S Garfield St,Kennewick,WA,99337,Benton,1615 S Garfield St,Kennewick,WA,99337,(509) 396-9057,,,1C,SPDD,1080XS-12 ,"GOLPHENEE, KATHERINE ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751621,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751621,100,PointAddress
57,-119.2037806,46.22751923,Dementia,Adult Family Home,751948,40009450,41144,AF,THE SQUIRES RESIDENCE AFH,OP,6127 W VICTORIA AVE,KENNEWICK,WA,99336,Benton,6127 W VICTORIA AVE,KENNEWICK,WA,99336,(509) 737-8048,,(509) 737-8048,1C,SPDE,1080XS-12 ,"SQUIRES, CARIE L. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751948,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751948,100,PointAddress
58,-119.1565803,46.21318083,"Mental Health, Dementia",No Contract,713200,40007132,38419,AF,TRANQUILITY HAVEN,OP,2620 W Deschutes Ave,Kennewick,WA,99336,Benton,2621 W Entiat Ave,Kennewick,WA,99336,(509) 460-0642,,(509) 374-2808,1C,"SPMI, SPDE",,"McBride, Bernadette M. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=713200,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=713200,100,PointAddress
59,-119.1565812,46.21346882,"Mental Health, Dementia",No Contract,674600,40006746,38083,AF,TRANQUILITY MANOR,OP,2621 W Entiat Ave,Kennewick,WA,99336,Benton,2621 W Entiat Ave,Kennewick,WA,99336,(509) 735-7650,,(509) 374-2808,1C,"SPMI, SPDE",,"McBride, Bernadette M. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=674600,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=674600,100,PointAddress
60,-119.10772,46.17980062,"Mental Health, Dementia",Adult Family Home,300001,40003000,34701,AF,VINEYARD AFH,OP,609 E 31ST CT,KENNEWICK,WA,99337,Benton,609 E 31ST CT,KENNEWICK,WA,99337,(509) 586-7789,,(509) 586-7789,1C,"SPMI, SPDE",1080XS-12 ,"Hernandez, Delores M. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=300001,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=300001,100,PointAddress
61,-119.0700419,46.19016069,Developmental Disabilities,No Contract,751937,40009419,41097,AF,WINTERS HAVEN ADULT FAMILY HOME,OP,204705 E SCHUSTER RD,KENNEWICK,WA,99337,Benton,204705 E SCHUSTER RD,KENNEWICK,WA,99337,(509) 551-2767,,(509) 987-1645,1C,SPDD,,"WINTERS, ROBERT ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751937,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751937,100,PointAddress
62,-120.340062,47.41529067,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,603900,40006039,37507,AF,ANGELAS ADULT FAMILY HOME,OP,1529 CHERRY STREET,WENATCHEE,WA,98801,Chelan,1529  CHERRY ST,WENATCHEE,WA,98801,(509) 665-3479,,(509) 665-3479,1C,"SPMI, SPDE, SPDD",1080XS-12 ,"Oeck, Angela M. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=603900,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=603900,100,PointAddress
63,-120.3464691,47.45423901,"Mental Health, Dementia, Developmental Disabilities",No Contract,753306,40010419,44408,AF,Caring Cottage LLC,OP,2023 Westhaven,Wenatchee,WA,98801,Chelan,2023 Westhaven,Wenatchee,WA,98801,(509) 888-4950,(509) 888-4960,,1C,"SPMI, SPDE, SPDD",,"Shieni, Miriam ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753306,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753306,100,PointAddress
64,-120.3288416,47.41915937,Dementia,Adult Family Home,752727,40007138,42349,AF,Char's Family Home,OP,1128 Castlerock Ave,Wenatchee,WA,98801,Chelan,1128 Castlerock Ave,Wenatchee,WA,98801,(509) 888-0348,,(509) 888-0187,1C,SPDE,1080XS-12 ,"Olsen, Charlene M. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752727,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752727,100,PointAddress
65,-120.65831,47.60732004,Developmental Disabilities,Adult Family Home,751981,40009454,41149,AF,CORNERSTONE COMMUNITY,OP,12125 DETILLION ROAD,LEAVENWORTH,WA,98826,Chelan,PO BOX 772,LEAVENWORTH,WA,98826,(509) 888-3311,,(509) 548-7167,1C,SPDD,1080XS-12 ,"Florea, Carl J. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751981,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751981,100,PointAddress
66,-120.649799,47.67703983,Developmental Disabilities,Adult Family Home,752600,40009903,42166,AF,Coyote House,OP,11864 Sunitsch Canyon Road,Leavenworth,WA,98826,Chelan,11864 Sunitsch Canyon Road,Leavenworth,WA,98826,(509) 548-1200,,(509) 344-1443,1C,SPDD,1080XS-12 ,"Harmening, Josh ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752600,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752600,100,PointAddress
67,-120.3253416,47.68969129,Dementia,Adult Family Home,321500,40003215,34953,AF,ENTIAT VALLEY SENIOR HOME,OP,6610 ROARING CREEK ROAD,ENTIAT,WA,98822,Chelan,6610 ROARING CREEK ROAD,ENTIAT,WA,98822,(509) 784-2247,,(509) 784-8063,1C,SPDE,1080XS-12 ,"Wood, Daniel L. ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=321500,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=321500,100,PointAddress
68,-120.345019,47.41624869,"Mental Health, Dementia",Adult Family Home,754198,40010457,45597,AF,Golden Years,OP,613 Royal Anne Dr,Wenatchee,WA,98801,Chelan,613 Royal Anne Dr,Wenatchee,WA,98801,(509) 470-7154,,(509) 470-7613,1C,"SPMI, SPDE",1080XS-12 ,"Garibay, Fabiola E. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754198,No, ,100,PointAddress
69,-120.3255219,47.4227211,Dementia,No Contract,752350,40009740,41802,AF,HODGSONS HOMECARE LLC,OP,1010 WASHINGTON ST,WENATCHEE,WA,98801,Chelan,1010 WASHINGTON ST,WENATCHEE,WA,98801,(509) 662-3872,,(509) 662-3872,1C,SPDE,,"FOSTER, GLORIA ",3,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752350,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752350,100,PointAddress
70,-120.3174919,47.4083708,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,457200,40004572,36308,AF,HOME SWEET HOME,OP,1127 MONROE,WENATCHEE,WA,98801,Chelan,1127 MONROE,WENATCHEE,WA,98801,(509) 663-6901,,,1C,"SPMI, SPDE, SPDD",1080XS-12 ,"Clark, Brandy M. ",2,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=457200,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=457200,100,PointAddress
71,-120.3255012,47.42413018,"Mental Health, Dementia","Expanded Community Services, Adult Family Home",752280,40005426,41790,AF,JANETS ADULT FAMILY HOME,OP,33 FURNEY,WENATCHEE,WA,98801,Chelan,33 FURNEY,WENATCHEE,WA,98801,(509) 665-7221,,(509) 667-0723,1C,"SPMI, SPDE","1080XS-12 , 1080XS-12 ","Maldonado, Carmen J. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752280,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752280,100,PointAddress
72,-120.0135507,47.84324881,"Mental Health, Dementia",Adult Family Home,753015,40007385,43845,AF,Rosewood Cottage at Lake Chelan,OP,320 E NIXON,CHELAN,WA,98816,Chelan,P.O. Box 1034,CHELAN,WA,98816,(509) 682-1072,(509) 682-1072,,1C,"SPMI, SPDE",1080XS-12 ,"Hernandez, Tereasa M. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753015,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753015,100,PointAddress
73,-120.3374728,47.46327899,"Dementia, Developmental Disabilities",Adult Family Home,750821,40005364,39625,AF,SENIORS DELIGHT AFH,OP,2519 Cordell St,Wenatchee,WA,98801,Chelan,2519 Cordell St,Wenatchee,WA,98801,(509) 662-5300,(509) 662-5311,,1C,"SPDE, SPDD",1080XS-12 ,"Larsen, Shauna A. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750821,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750821,100,PointAddress
74,-120.3326301,47.37533097,Dementia,Adult Family Home,751436,40009041,40427,AF,SENIORS HAVEN ADULT FAMILY HOME,OP,1354 PITCHER CANYON,WENATCHEE,WA,98801,Chelan,1354 PITCHER CANYON,WENATCHEE,WA,98801,(509) 888-3470,,(509) 888-3752,1C,SPDE,1080XS-12 ,"LOUNSBURY, MARK A. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751436,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751436,100,PointAddress
75,-120.3711308,47.42471884,"Mental Health, Dementia",Adult Family Home,476101,40004761,36503,AF,SOUVE FAMILY HOME,OP,2710 Number 1 CANYON ROAD,WENATCHEE,WA,98801,Chelan,2710 Number 1 CANYON ROAD,WENATCHEE,WA,98801,(509) 662-3634,,,1C,"SPMI, SPDE",1080XS-12 ,"Souve, Roger ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=476101,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=476101,100,PointAddress
76,-120.3562896,47.47877083,"Dementia, Developmental Disabilities",Adult Family Home,752431,40007313,42022,AF,Sunnyslope Adult Family Home,OP,828 Beacon Rd,Wenatchee,WA,98802,Chelan,828 Beacon Rd,Wenatchee,WA,98802,(509) 470-8711,(509) 470-8712,,1C,"SPDE, SPDD",1080XS-12 ,"Larsen, Shauna A. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752431,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752431,100,PointAddress
77,-120.6737905,47.57009078,Developmental Disabilities,Adult Family Home,750698,40006391,39490,AF,THE BANGSUND DWELLING PLACE NFP,OP,12686 SHORE STREET,LEAVENWORTH,WA,98826,Chelan,12686 SHORE STREET,LEAVENWORTH,WA,98826,(509) 548-7108,,,1C,SPDD,1080XS-12 ,"Owens, Brian ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750698,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750698,100,PointAddress
78,-120.3458229,47.44286117,"Mental Health, Dementia",No Contract,752215,40009691,41696,AF,THE MAPLE LODGE LLC,OP,1738 Maple St,Wenatchee,WA,98801,Chelan,1738 MAPLE ST,WENATCHEE,WA,98801,(509) 665-9494,,(509) 888-3444,1C,"SPMI, SPDE",,"Cook, Kellie ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752215,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752215,100,PointAddress
79,-120.2369608,47.37084121,"Mental Health, Dementia",No Contract,752349,40009736,41795,AF,TUSCANY COTTAGE,OP,2490 GOLF COURSE RD,MALAGA,WA,98828,Chelan,2490 GOLF COURSE RD,MALAGA,WA,98828,(509) 888-2736,,(509) 888-4863,1C,"SPMI, SPDE",,"BIGBULL, MISTY ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752349,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752349,100,PointAddress
80,-120.3377709,47.46361935,"Mental Health, Dementia",No Contract,753747,40007092,45021,AF,Tuscany Cottage Cordell,OP,2557 Cordell St,Wenatchee,WA,98801,Chelan,2557 Cordell St,Wenatchee,WA,98801,(509) 679-0508,,(509) 667-1452,1C,"SPMI, SPDE",,"BIGBULL, MISTY ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753747,No, ,100,PointAddress
81,-120.3115,47.40461909,"Mental Health, Dementia",Adult Family Home,752723,40009980,42337,AF,Wanda's Easy Living Adult Family Home,OP,1324 Cascade St,Wenatchee,WA,98801,Chelan,2937 Airway SE,East Wenatchee,WA,98802,(509) 886-0679,,(509) 884-2768,1C,"SPMI, SPDE",1080XS-12 ,"Trail, Wanda J. ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752723,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752723,100,PointAddress
82,-124.3842505,47.94123134,"Mental Health, Dementia, Developmental Disabilities","Meaningful Day, Adult Family Home",464000,40004640,36376,AF,CONNECTING LINKS ADULT FAMILY HOME,OP,73 SPORTSMANS CLUB RD,FORKS,WA,98331,Clallam,PO BOX 1787,FORKS,WA,98331,(360) 374-2044,,(360) 374-9130,3D,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Middleton, Linda ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=464000,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=464000,100,PointAddress
83,-123.108581,48.07848053,"Dementia, Developmental Disabilities",Adult Family Home,753957,40010715,45154,AF,Georgia's Place LLC,OP,331 W Bell St,Sequim,WA,98382,Clallam,331 W Bell St,Sequim,WA,98382,(360) 477-4391,,,3D,"SPDE, SPDD",1080XS-12 ,"Clark, India N. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753957,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753957,100,PointAddress
84,-123.1096824,48.09613924,"Mental Health, Dementia",Adult Family Home,53300,40000533,31663,AF,GRACELAINE ASSISTED LIVING RES,OP,143 Mariners Dr,Sequim,WA,98382,Clallam,143 MARINERs DR,SEQUIM,WA,98382,(360) 681-0894,,,3D,"SPMI, SPDE",1080XS-12 ,"Robinson, Grace ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=53300,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=53300,100,PointAddress
85,-123.4049391,48.09838943,Dementia,No Contract,753766,40010622,44937,AF,Heavenly Homes,OP,1826 Melody Lane,Port Angeles,WA,98362,Clallam,1826 Melody Lane,Port Angeles,WA,98362,(360) 797-1495,,(360) 797-1495,3D,SPDE,,"Kerber, Suty ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753766,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753766,100,PointAddress
86,-123.7220628,48.13145896,Dementia,Adult Family Home,750953,40008507,39578,AF,"Tall Cotton, LLC",OP,222 Bytha Way,Port Angeles,WA,98363,Clallam,222 Bytha Way,Port Angeles,WA,98363,(360) 928-0271,,(360) 928-1162,3D,SPDE,1080XS-12 ,"Wilhite, Tammi M. ",2,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750953,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750953,100,PointAddress
87,-123.4433592,48.10505047,"Mental Health, Dementia",No Contract,685800,40006858,38177,AF,THE GOOD SHEPHERDS HAVEN INC,OP,2314 S LINCOLN,PORT ANGELES,WA,98362,Clallam,2314 S LINCOLN,PORT ANGELES,WA,98362,(360) 452-6043,,(360) 452-9506,3D,"SPMI, SPDE",,"Vogel, Kathryn L. ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=685800,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=685800,100,PointAddress
88,-122.5250311,45.61183137,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,684100,40006841,38164,AF,#1 Adult Care Home,OP,14316 SE 13TH ST,VANCOUVER,WA,98683,Clark,14316 SE 13TH ST,VANCOUVER,WA,98683,(360) 693-1076,(360) 891-3121,,3E,"SPMI, SPDE, SPDD",1080XS-12 ,"Nikiforyan, Anzhela ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=684100,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=684100,100,PointAddress
89,-122.5269703,45.602349,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753983,40010755,45230,AF,#1 Adult Care Home,OP,2600 SE Bella Vista Rd,Vancouver,WA,98683,Clark,2600 SE Bella Vista Rd,Vancouver,WA,98683,(360) 597-3049,,(360) 314-2277,3E,"SPMI, SPDE, SPDD",1080XS-12 ,"Nikiforyan, Anzhela ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753983,No, ,100,PointAddress
90,-122.5112815,45.60895115,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753350,40010382,44314,AF,01 Briarwood Senior Family Home LLC,OP,1611 SE Briarwood Dr,Vancouver,WA,98683,Clark,1611 SE Briarwood Dr,Vancouver,WA,98683,(360) 977-0553,,(360) 718-8812,3E,"SPMI, SPDE, SPDD",1080XS-12 ,"Fureyster, Kristina ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753350,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753350,100,PointAddress
91,-122.5254327,45.61255106,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",311000,40003110,34836,AF,1 Afrodita's Lovely Family Home,OP,1114 SE 144th Ct,Vancouver,WA,98683,Clark,1114 SE 144th Ct,Vancouver,WA,98683,(360) 891-4430,,(360) 604-2155,3E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Asanachescu, Cristian ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=311000,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=311000,100,PointAddress
92,-122.5103617,45.64313065,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",752720,40009945,42246,AF,A Adult Elder Care LLC,OP,15710 NE 28th St,Vancouver,WA,98682,Clark,15710 NE 28th St,Vancouver,WA,98682,(360) 597-4099,,(360) 314-2670,3E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Kornuta, Aureliya ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752720,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752720,100,PointAddress
93,-122.5335208,45.63853905,"Mental Health, Developmental Disabilities","Expanded Community Services, Adult Family Home",752210,40009566,41341,AF,A Caring Heart Adult Residential Home,OP,13508 NE 22nd St,Vancouver,WA,98684,Clark,13508 NE 22nd St,Vancouver,WA,98684,(360) 314-2599,,,3E,"SPMI, SPDD","1080XS-12 , 1080XS-12 ","Kent, James I. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752210,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752210,100,PointAddress
94,-122.4425794,45.69722002,"Mental Health, Dementia","Expanded Community Services, Adult Family Home",752948,40010121,43784,AF,A Golden Dream AFH LLC,OP,22304 NE Hillside Dr.,Vancouver,WA,98682,Clark,22304 NE Hillside Dr.,Vancouver,WA,98682,(360) 891-5965,(360) 882-8221,,3E,"SPMI, SPDE","1080XS-12 , 1080XS-12 ","Kyshka, Olga ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752948,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752948,100,PointAddress
95,-122.5103198,45.60861998,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,754064,40010835,45381,AF,A Haven of Hope Adult Family Home LLC,OP,1709 SE 158th Ave,Vancouver,WA,98683,Clark,1709 SE 158th Ave,Vancouver,WA,98683,(360) 991-0143,,(360) 991-0143,3E,"SPMI, SPDE, SPDD",1080XS-12 ,"Inhumang, Arleen F. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754064,No, ,100,PointAddress
96,-122.5365811,45.63913104,"Mental Health, Dementia",Adult Family Home,750660,40004061,39339,AF,A Home for Elderly,OP,13208 NE Village Green Dr,Vancouver,WA,98684,Clark,13208 NE Village Green Dr,Vancouver,WA,98684,(360) 254-3498,(360) 254-3498,,3E,"SPMI, SPDE",1080XS-12 ,"Lomnasan, Lavinia D. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750660,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750660,100,PointAddress
97,-122.6685111,45.71477066,Dementia,Adult Family Home,751732,40005219,40838,AF,"A Home with Hope II, LLC",OP,12903 NE 3rd Ave,Vancouver,WA,98685,Clark,11415 NW 34th Ct,Vancouver,WA,98685,(360) 281-3529,,,3E,SPDE,1080XS-12 ,"Concepcion-Reffett, Maryhope B. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751732,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751732,100,PointAddress
